"Driver Name","Phone Number","Email","Date/Time","Trip ID","Type","Base Fare","Distance","Time","Min Fare Supplement","Cancellation","Tip","Surge","Diamond Reward","Wait Time","Promotions","Total","Long Pickup Fee","Optional Insurance","Consecutive Trips Promotion","Share Adjustment","Quest Promotion","Fare Adjustment","Platinum Reward","Cleaning Repairs"
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 7:47 PM","dd8ed7c2-18b9-49d3-899f-9308669f7dd4","UberX","$0.30","$1.07","$0.73","$0.53",NA,"$2.00","$1.50","$0.10","$0.17",NA,"$6.40",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 11:38 PM","f4aaa4d6-4190-4dfd-a492-33d7c96c09b9","UberX","$0.30","$3.63","$1.47",NA,NA,"$2.00",NA,"$0.31","$0.23",NA,"$7.94",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, February 22, 2019 11:03 PM","c6403d92-14cf-432f-b29b-064212cb897b","UberX",NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, February 21, 2019 10:38 PM","5577b211-bff9-4d89-a7a2-2d5c617398bf","UberX","$0.30","$7.31","$2.56",NA,NA,"$10.00","$4.50","$0.59",NA,NA,"$25.26",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 11:52 PM","03fc072f-fb25-47fe-8da5-8ca29c0a024a","UberX","$0.30","$3.53","$1.46",NA,NA,NA,"$2.50","$0.30",NA,NA,"$8.09",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 10:46 PM","9960e9a9-a18d-438c-875d-818b0fd47126","UberX","$0.30","$5.53","$2.17",NA,NA,NA,"$1.75","$0.47",NA,NA,"$10.22",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, February 21, 2019 9:22 PM","a657129d-0918-4814-9765-23d13e4eed62","UberX","$0.30","$0.62","$0.41","$1.29",NA,NA,"$2.50","$0.06",NA,NA,"$5.18",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, February 20, 2019 7:41 PM","10c555cd-35a6-4464-a6aa-32ce32ba0d49","UberX","$0.30","$0.70","$0.54","$1.09",NA,NA,NA,"$0.08",NA,NA,"$2.71",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, February 22, 2019 8:56 PM","7f6fd371-e5b0-43dd-925c-9121d171e920","UberX","$0.30","$5.79","$2.77",NA,NA,NA,NA,"$0.51",NA,NA,"$9.37",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, February 21, 2019 9:34 PM","ce149ee1-5f5e-4121-829d-0d360ebb401f","UberX","$0.30","$4.21","$2.15",NA,NA,NA,NA,"$0.38","$0.34",NA,"$7.38",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, February 20, 2019 7:58 PM","e209e563-0bbd-4ac0-8ac7-621218ec3dba","UberX","$0.30","$7.97","$3.80",NA,NA,NA,NA,"$0.71",NA,NA,"$12.78",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 6:47 PM","5b1d1de8-0174-45b6-b8b4-ba9a429fcf48","UberX","$0.30","$6.07","$2.05",NA,NA,NA,NA,"$0.49",NA,NA,"$8.91",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 11:08 PM","c2122bf4-c3df-456b-90c1-1a5dfab53aba","UberX","$0.30","$3.73","$1.82",NA,NA,NA,"$4.75","$0.33","$0.32",NA,"$11.25",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, February 21, 2019 9:57 PM","059c4d17-255b-4040-b0ca-6ea61aa1cb94","UberX","$0.30","$1.01","$0.80","$0.52",NA,NA,"$3.00","$0.11",NA,NA,"$5.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, February 22, 2019 7:54 PM","de444e0a-2197-48a4-bc57-8e96379bbe33","UberX","$0.30","$2.35","$1.22",NA,NA,"$2.00",NA,"$0.22",NA,NA,"$6.09",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, February 22, 2019 9:59 PM","2092056d-577b-4096-b77d-f02622915c5d","UberX","$0.30","$1.37","$1.12",NA,NA,NA,"$2.00","$0.15",NA,NA,"$4.94",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, February 22, 2019 10:56 PM","452ddbd4-8e91-4b52-a210-7f0b991666b1","UberX","$0.30","$0.89","$1.15","$0.29",NA,NA,"$3.75","$0.12",NA,NA,"$6.50",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, February 20, 2019 7:20 PM","18917ad6-1f02-4f8a-9020-ea075c80fdb2","UberX","$0.30","$5.12","$1.77",NA,NA,NA,NA,"$0.41",NA,NA,"$7.60",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, February 21, 2019 9:27 PM","637aeb1d-286d-463d-b28a-0ea555a63c27","UberX","$0.30","$0.31","$0.37","$1.65",NA,"$2.00",NA,"$0.04",NA,NA,"$4.67",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, February 22, 2019 8:20 PM","761e85e4-cfc1-477c-963f-3c190b4119fd","UberX","$0.30","$10.89","$2.90",NA,NA,NA,NA,"$0.83",NA,NA,"$14.92",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 9:54 PM","24f433f7-ec7c-4b1b-8486-b949b6160965","UberX","$0.30","$5.62","$1.71",NA,NA,"$5.00",NA,"$0.44",NA,NA,"$13.07",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, February 22, 2019 9:42 PM","eb933809-e12d-476a-9418-9dbcf02c508e","UberX","$0.30","$1.65","$1.43",NA,NA,NA,"$2.75","$0.19",NA,NA,"$6.32",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, February 21, 2019 11:02 PM","17282ee4-c388-4b6b-b342-33625c502ecd","UberX","$0.30","$6.70","$2.57",NA,NA,NA,"$3.00","$0.56","$0.77",NA,"$13.90",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 12:23 AM","13ec69fb-4572-4b4a-a907-bdda7b4801ef","UberX","$0.30","$7.66","$2.28",NA,NA,"$5.00","$1.50","$0.60",NA,NA,"$17.34",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, February 21, 2019 8:19 PM","edf67388-7c4b-417d-9814-468b1293490e","UberX","$0.30","$9.55","$3.32",NA,NA,NA,NA,"$0.77",NA,NA,"$13.94",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 8:14 PM","8112851c-9478-42aa-b3ab-5ca715a23bd9","UberX","$0.30","$3.14","$1.30",NA,NA,NA,NA,"$0.26",NA,NA,"$5.00",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 9:20 PM","f454a1c2-55f0-416c-89d2-68b2b41fc327","UberX","$0.30","$14.63","$4.00",NA,NA,NA,NA,"$1.12",NA,NA,"$20.05",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, February 23, 2019 8:39 PM","93fd0670-6a1f-4b30-90c9-765ea307a5b1","UberX","$0.30","$0.76","$0.67","$0.90",NA,NA,NA,"$0.08",NA,NA,"$2.71",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, February 22, 2019 7:09 PM","4828bfc3-00da-4834-87ed-217cd8e2afb6","UberX","$0.30","$1.68","$0.99",NA,NA,NA,NA,"$0.16",NA,NA,"$3.13",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, February 24, 2019 12:11 AM","7f10c5ba-23e1-43e7-a9d0-672d1cdce10b","UberX","$0.30","$4.47","$2.83",NA,NA,"$2.00","$1.00","$0.44",NA,NA,"$11.04",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 8:34 PM","4e4651df-3894-48c8-a032-1d9c56bbd801","UberX","$0.30","$1.79","$0.90",NA,NA,"$2.00","$1.00","$0.17",NA,NA,"$6.16",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 11:22 PM","628b053c-2869-4ea8-ae4b-f3a1d59b7f65","UberX","$0.30","$0.01","$0.06","$2.25",NA,NA,"$4.25",NA,NA,NA,"$6.87",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 11:40 PM","4121ea65-af9c-47a4-a36a-db3e3dc5c0e5","UberX",NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, March 10, 2019 7:19 PM","5f39bc16-012d-4efe-9452-ca5ee6af4f33","UberX",NA,NA,NA,NA,NA,"$2.00",NA,NA,NA,NA,"$2.00",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 10:27 PM","7de3fbda-85b5-4dd6-a083-272860a1cd31","UberX","$0.30","$0.77","$0.50","$1.07",NA,NA,"$2.25","$0.08","$0.05",NA,"$5.02",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, March 16, 2019 12:57 AM","d47121b1-cc90-40cd-a223-23402b211d49","UberX","$0.30","$11.74","$3.82",NA,NA,"$1.00",NA,"$0.93","$0.01",NA,"$17.80",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 6:35 PM","7529b7f0-5bb4-4e73-84ed-02b1615c9af8","UberX","$0.30","$3.83","$1.73",NA,NA,NA,NA,"$0.33",NA,NA,"$6.19",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 10:05 PM","9f43c208-e189-4788-88e7-cd28a9e8921d","UberX","$0.30","$1.23","$0.62","$0.48",NA,NA,NA,"$0.11",NA,NA,"$2.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 8:14 PM","5aa7375b-c7b3-4a3c-a02f-f1308ab990e4","UberX","$0.30","$5.59","$2.29",NA,NA,NA,NA,"$0.47",NA,NA,"$8.65",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 10:53 PM","6b31a952-831e-46e7-b633-a9f0dc6667b9","UberX","$0.30","$2.00","$1.28",NA,NA,"$1.00","$4.75","$0.20",NA,NA,"$9.53",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, March 16, 2019 2:07 AM","bfdbbac9-e390-4261-b6b4-084fa12a242f","UberX","$0.30","$1.10","$0.53","$0.69",NA,"$5.00","$5.75","$0.10",NA,NA,"$13.47",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 10:35 PM","726e60e8-8cb6-424d-9441-05f9b91e63a8","UberX","$0.30","$2.04","$0.89",NA,NA,"$2.00",NA,"$0.17",NA,NA,"$5.40",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 6:54 PM","e545e254-5019-4db7-982d-422d5f27ac89","UberX","$0.30","$5.69","$2.15",NA,NA,NA,"$4.75","$0.47","$0.07",NA,"$13.43",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 9:39 PM","07b319e6-85a8-47c8-a537-6a6488f9dc28","UberX","$0.30","$5.42","$2.07",NA,NA,NA,NA,"$0.45","$0.15",NA,"$8.39",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, March 16, 2019 12:13 AM","0999bab8-659e-4a42-8c15-4ac4c5afeda9","UberX","$0.30","$5.87","$2.27",NA,NA,"$1.00",NA,"$0.49",NA,NA,"$9.93",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, March 16, 2019 1:55 AM","ab53947c-ddf9-436d-b15e-89a4cc8d4f1f","UberX","$0.30","$2.81","$1.19",NA,NA,NA,"$7.00","$0.24","$0.02",NA,"$11.56",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 7:35 PM","104813f3-ecc6-4496-8d23-c370d74c7706","UberX","$0.30","$2.98","$1.65",NA,NA,NA,NA,"$0.28",NA,NA,"$5.21",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 8:16 PM","f2f00284-ebcf-4c0b-bf92-f5d0c6cbbf9e","UberX","$0.30","$1.85","$1.45",NA,NA,"$1.00","$1.25","$0.20",NA,NA,"$6.05",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 9:42 PM","9b453689-09ad-4fe9-b5ef-a3f0e4141eea","UberX","$0.30","$0.79","$0.78","$0.76",NA,NA,NA,"$0.10","$0.38",NA,"$3.11",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 8:34 PM","f1106756-f039-480b-8d39-884f7879e1a3","UberX","$0.30","$1.23","$0.89","$0.20",NA,NA,NA,"$0.13",NA,NA,"$2.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 11:06 PM","9b4196fa-215e-4626-8098-63d4bf77d674","UberX","$0.30","$2.39","$1.00",NA,NA,"$2.00",NA,"$0.20","$0.19",NA,"$6.08",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 7:45 PM","78506911-c985-4a6c-af80-4cb2994166a0","UberX","$0.30","$4.12","$2.48",NA,NA,"$2.00",NA,"$0.40",NA,NA,"$9.30",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 9:28 PM","c0326be5-9b98-4010-b3e4-35a51b434006","UberX","$0.30","$2.54","$1.43",NA,NA,"$1.00","$1.00","$0.24",NA,NA,"$6.51",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 11:30 PM","eb2c09ee-6061-4c9f-90ad-539d7249869b","UberX","$0.30","$2.69","$1.13",NA,NA,NA,"$4.75","$0.23",NA,NA,"$9.10",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 9:22 PM","0bf4bd56-2505-42ab-a3ad-cf8ddc8efa7a","UberX","$0.30","$2.62","$1.01",NA,NA,NA,NA,"$0.22",NA,NA,"$4.15",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 8:46 PM","2dd65841-5eae-48be-8539-f506756722a7","UberX","$0.30","$15.35","$3.66",NA,NA,NA,NA,"$1.14",NA,NA,"$20.45",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 10:05 PM","1163b183-c5db-4066-a3b3-564e1434ad1d","UberX","$0.30","$1.25","$0.71","$0.36",NA,NA,NA,"$0.12",NA,NA,"$2.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 7:15 PM","56cb78cc-0293-4f2d-9196-413f0c660147","UberX","$0.30","$1.52","$0.82",NA,NA,"$2.00",NA,"$0.14",NA,NA,"$4.78",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 9:21 PM","092eb6e2-413e-4f7b-b0de-db598ed3b41c","UberX","$0.30","$1.10","$0.54","$0.69",NA,NA,NA,"$0.10",NA,NA,"$2.73",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 9:57 PM","a3ba3732-4195-43e7-bda8-945782d1a2d0","UberX","$0.30","$0.68","$0.71","$0.93",NA,NA,NA,"$0.08",NA,NA,"$2.70",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, March 16, 2019 1:26 AM","fb773e37-e377-442c-891f-5aac12dd0d89","UberX","$0.30","$2.03","$1.06",NA,NA,"$1.00","$1.50","$0.19",NA,NA,"$6.08",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 7:15 PM","311762ed-9238-4d20-b760-3ee852b9b192","UberX","$0.30","$2.78","$1.58",NA,NA,"$2.00","$2.75","$0.26",NA,NA,"$9.67",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 7:47 PM","39f0adce-f9b0-4dc0-9581-d5b37d779cc8","UberX","$0.30","$8.17","$2.60",NA,NA,NA,NA,"$0.65",NA,NA,"$11.72",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, March 16, 2019 1:46 AM","4340e82c-4652-4a6c-aacb-6f5dd8aa57a3","UberX","$0.30","$0.95","$0.58","$0.80",NA,NA,"$3.25","$0.09",NA,NA,"$5.97",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 11:58 PM","ce5e1bb4-cec5-4247-b976-37568143109c","UberX","$0.30","$0.72","$0.44","$1.17",NA,"$1.00",NA,"$0.07",NA,NA,"$3.70",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 10:14 PM","04754829-6e96-4f2e-86b1-3a1c372c589f","UberX","$0.30","$1.72","$1.07",NA,NA,NA,NA,"$0.17",NA,NA,"$3.26",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 9:03 PM","4cc10ade-2520-4023-a8ff-5e507e108be4","UberX","$0.30","$3.85","$1.60",NA,NA,NA,NA,"$0.33","$0.08",NA,"$6.16",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 8:47 PM","7bc5ec7f-30dc-4782-bc1a-7b395d05e29d","UberX","$0.30","$2.57","$1.61",NA,NA,"$1.00",NA,"$0.25",NA,NA,"$5.73",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 7:29 PM","d77f9b58-b22c-4a74-ba21-4821005aadde","UberX","$0.30","$3.52","$1.27",NA,NA,"$2.00","$3.75","$0.29",NA,NA,"$11.13",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 7:05 PM","63a649d0-c2d6-44b7-93ef-2d623092d759","UberX","$0.30","$1.28","$1.05",NA,NA,"$2.00","$1.25","$0.14",NA,NA,"$6.02",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 10:42 PM","438d0002-a21c-441d-ade5-412190f647f6","UberX","$0.30","$2.09","$1.20",NA,NA,NA,NA,"$0.19","$0.14",NA,"$3.92",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, March 13, 2019 10:15 PM","ec04accf-9602-41f1-9c9e-fe4d710fb173","UberX","$0.30","$0.95","$0.79","$0.59",NA,NA,NA,"$0.11",NA,NA,"$2.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 11:51 PM","12a85f33-537b-4794-9a23-9848fbd95204","UberX","$0.30","$1.13","$0.87","$0.32",NA,NA,"$2.50","$0.12",NA,NA,"$5.24",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, March 16, 2019 12:28 AM","2bf8778f-cfb9-4ef4-8acd-95a2c514cac9","UberX","$0.30","$2.42","$1.13",NA,NA,NA,NA,"$0.21",NA,NA,"$4.06",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, March 15, 2019 6:52 PM","a7f2c1b2-1264-4524-b547-7165d6a7845b","UberX","$0.30","$1.34","$1.91",NA,NA,"$1.00",NA,"$0.20",NA,NA,"$4.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, August 23, 2019 11:19 PM","dd2dc66a-d8dd-4053-b7d7-6303d9a8f557","UberX","$0.30","$1.78","$0.83",NA,NA,NA,NA,NA,NA,NA,"$2.91",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, August 22, 2019 7:29 PM","7094bbb8-bdad-440e-9b0a-efae3a2df109","UberX","$0.30","$2.21","$1.13",NA,NA,"$3.00",NA,NA,"$1.11",NA,"$7.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, August 20, 2019 10:38 PM","c6189169-09fd-4404-9f2e-6304e5cb2d7f","UberX","$0.30","$10.57","$3.10",NA,NA,"$3.00","$6.50",NA,NA,NA,"$23.47",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, August 20, 2019 9:08 PM","9d7c9eff-3175-46f3-a4a7-69ed3a0e0cf7","UberX","$0.30","$2.67","$1.82",NA,NA,"$3.00",NA,NA,NA,NA,"$7.79",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, August 24, 2019 7:06 PM","79924635-7b6f-403f-9ef3-991a256d3fe2","UberX","$0.30","$3.43","$1.46",NA,NA,"$1.00",NA,NA,NA,NA,"$6.19",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, August 24, 2019 6:52 PM","f7565bfd-27e2-4e6a-826b-4f808af906ef","UberX","$0.30","$1.43","$0.92",NA,NA,"$1.00",NA,NA,"$0.08",NA,"$3.73",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, August 22, 2019 6:23 PM","469b3a45-46c8-4d18-8ddc-ba9174781390","UberX","$0.30","$0.40","$0.39","$1.54",NA,"$3.00",NA,NA,NA,NA,"$5.63",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, August 23, 2019 11:54 PM","04aeaa18-6d18-432e-b9da-4c25031273e9","UberX","$0.30","$0.47","$0.35","$1.51",NA,NA,NA,NA,NA,NA,"$2.63",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, August 24, 2019 8:24 PM","16b34b7f-fe45-49fc-bf71-07592cbd6212","UberX","$0.30","$2.93","$1.61",NA,NA,NA,NA,NA,"$0.29",NA,"$5.13",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, August 22, 2019 8:27 PM","bd20b017-7b40-421e-9ffd-1b0a4bae697d","UberX","$0.30","$17.66","$5.48",NA,NA,NA,NA,NA,NA,NA,"$23.44",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Monday, August 19, 2019 7:42 PM","306eb9a2-c3b4-4ec2-88ae-84e25a2bbe45","UberX","$0.30","$1.35","$1.01",NA,NA,NA,NA,NA,NA,NA,"$2.66",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, August 20, 2019 8:45 PM","8ae372df-72f5-4c8f-9dcc-48960ba6b9f0","UberX","$0.30","$1.37","$0.77","$0.19",NA,"$1.00",NA,NA,NA,NA,"$3.63",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, August 22, 2019 6:32 PM","29195afa-2fab-4d61-ad3c-2a296b6fef95","UberX","$0.30","$4.62","$1.76",NA,NA,NA,NA,NA,NA,NA,"$6.68",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, August 24, 2019 9:05 PM","dd7d7dac-a7e4-46f5-99e3-d4c6a286c329","UberX","$0.30","$0.64","$0.41","$1.28",NA,"$1.00",NA,NA,"$0.12",NA,"$3.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, August 24, 2019 9:30 PM","e47674e7-2915-44f5-889c-b4b5f759196c","UberX","$0.30","$2.50","$1.25",NA,NA,NA,"$1.25",NA,NA,NA,"$5.30",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, August 23, 2019 9:19 PM","eb04d1fc-653a-4342-8272-d74d437888aa","UberX","$0.30","$1.01","$0.77","$0.56",NA,NA,NA,NA,NA,NA,"$2.64",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, August 21, 2019 9:06 PM","b863d689-551e-46bd-b71d-5ca4fae81174","UberX","$0.30","$6.50","$2.12",NA,NA,NA,NA,NA,NA,NA,"$8.92",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, August 22, 2019 9:23 PM","8c47634e-d9dc-46bc-8329-77d9db90e7b7","UberX","$0.30","$4.08","$1.70",NA,NA,NA,NA,NA,NA,NA,"$6.08",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, August 24, 2019 7:26 PM","2c7ba972-de8e-4d5f-bd46-b32137c8e8e3","UberX","$0.30","$4.87","$2.00",NA,NA,NA,NA,NA,NA,NA,"$7.17",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, August 23, 2019 9:50 PM","d4856486-e811-4d1f-8047-6d0329e4815a","UberX","$0.30","$5.33","$1.78",NA,NA,NA,"$4.00",NA,"$0.11",NA,"$11.52",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, August 23, 2019 10:37 PM","88058b0d-f510-444a-904f-68dc15ce3b45","UberX","$0.30","$5.20","$2.55",NA,NA,NA,NA,NA,NA,NA,"$8.05",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, August 24, 2019 7:55 PM","d1e7dcd2-fdb5-4932-8977-f653f4e137f0","UberX","$0.30","$1.86","$0.97",NA,NA,"$1.00",NA,NA,NA,NA,"$4.13",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, August 24, 2019 10:36 PM","83b7a458-eeb5-4919-89c2-e4c51d8413a2","UberX","$0.30","$1.86","$0.92",NA,NA,NA,NA,NA,NA,NA,"$3.08",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Monday, August 19, 2019 10:09 PM","6153b382-8fb4-46fa-a4b5-a75f5e80dbbe","UberX","$0.30","$0.78","$0.50","$1.04",NA,NA,NA,NA,NA,NA,"$2.62",NA,NA,NA,NA,NA,NA,NA,NA
